,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,total_bedrooms_per_total_rooms
269,-116.58,32.69,19.0,4085.0,876.0,2133.0,718.0,2.919,116500.0,0.21444308445532437
270,-116.6,33.49,16.0,3730.0,827.0,1346.0,592.0,2.183,113500.0,0.22171581769436996
271,-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,172900.0,0.21086077411900636
272,-116.61,33.04,11.0,2522.0,538.0,616.0,269.0,3.875,198100.0,0.21332275971451228
273,-116.62,34.23,14.0,6438.0,1719.0,1586.0,691.0,1.6136,67400.0,0.26700838769804286
274,-116.62,32.86,18.0,4115.0,847.0,2032.0,745.0,4.0159,169100.0,0.20583232077764277
275,-116.66,32.79,13.0,843.0,157.0,918.0,152.0,6.2152,240600.0,0.18623962040332148
276,-116.67,32.97,16.0,349.0,74.0,120.0,43.0,5.359,193800.0,0.21203438395415472
277,-116.68,33.71,21.0,3460.0,711.0,658.0,255.0,3.5882,161100.0,0.20549132947976878
278,-116.68,33.16,26.0,1820.0,374.0,1001.0,324.0,2.1797,156300.0,0.20549450549450549
279,-116.71,33.94,12.0,549.0,109.0,209.0,90.0,3.0208,66300.0,0.19854280510018216
280,-116.72,34.89,14.0,4527.0,875.0,1640.0,590.0,2.8594,81700.0,0.19328473602827478
281,-116.72,33.56,13.0,3166.0,682.0,1250.0,475.0,2.355,122900.0,0.21541377132027795
282,-116.74,33.62,11.0,2385.0,661.0,682.0,242.0,2.9141,214300.0,0.2771488469601677
283,-116.74,33.33,17.0,4190.0,946.0,1802.0,673.0,2.4744,158200.0,0.22577565632458235
284,-116.75,33.83,16.0,5277.0,1070.0,657.0,276.0,3.3333,143400.0,0.2027667235171499
285,-116.75,32.85,17.0,4863.0,845.0,2266.0,769.0,4.2321,217400.0,0.1737610528480362
286,-116.75,32.82,17.0,3348.0,481.0,1222.0,443.0,6.6361,308600.0,0.1436678614097969
287,-116.76,34.29,14.0,3959.0,849.0,1064.0,376.0,2.8214,111400.0,0.21444809295276585
288,-116.76,34.14,4.0,42.0,10.0,9.0,3.0,0.536,42500.0,0.23809523809523808
289,-116.76,33.46,6.0,1251.0,268.0,544.0,216.0,3.0694,173400.0,0.21422861710631494
290,-116.76,32.84,16.0,3311.0,702.0,1627.0,624.0,3.1196,187200.0,0.21202053760193296
291,-116.76,32.74,14.0,4085.0,751.0,2129.0,688.0,4.7367,214500.0,0.18384332925336597
292,-116.77,33.92,19.0,2307.0,525.0,1266.0,437.0,1.6875,63000.0,0.22756827048114434
293,-116.78,33.0,7.0,12480.0,1946.0,5102.0,1697.0,5.5102,221000.0,0.15592948717948718
294,-116.79,33.99,16.0,319.0,68.0,212.0,67.0,1.4688,90000.0,0.21316614420062696
295,-116.79,32.84,12.0,4281.0,786.0,1891.0,721.0,3.5769,231800.0,0.1836019621583742
296,-116.79,32.61,19.0,2652.0,520.0,1421.0,491.0,3.5227,206100.0,0.19607843137254902
297,-116.8,33.8,35.0,324.0,63.0,158.0,39.0,3.4167,100000.0,0.19444444444444445
298,-116.8,32.8,11.0,3874.0,565.0,1672.0,546.0,6.1481,274600.0,0.14584408879710895
299,-116.82,34.24,11.0,5799.0,1527.0,713.0,262.0,2.5147,84700.0,0.26332126228660113
300,-116.83,34.25,15.0,8948.0,1985.0,1316.0,514.0,2.7375,90800.0,0.22183728207420653
301,-116.83,32.83,6.0,3123.0,495.0,1513.0,480.0,5.4288,167800.0,0.1585014409221902
302,-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,199200.0,0.15071390798519302
303,-116.84,32.92,20.0,1066.0,219.0,536.0,173.0,3.1607,119300.0,0.20544090056285177
304,-116.84,32.86,16.0,2502.0,532.0,1211.0,494.0,3.2516,202100.0,0.21262989608313348
305,-116.85,34.98,26.0,3606.0,792.0,1683.0,608.0,2.6587,57400.0,0.21963394342762063
306,-116.85,34.25,5.0,5806.0,1030.0,569.0,219.0,4.0132,163100.0,0.1774026868756459
307,-116.85,32.83,17.0,4234.0,770.0,2191.0,725.0,3.6445,197600.0,0.18186112423240436
308,-116.86,34.23,13.0,4760.0,938.0,309.0,132.0,5.4618,147800.0,0.19705882352941176
309,-116.86,33.97,11.0,658.0,131.0,376.0,120.0,2.3977,58000.0,0.19908814589665655
310,-116.86,33.84,18.0,521.0,118.0,174.0,74.0,2.7788,91100.0,0.22648752399232247
311,-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,170700.0,0.17012288786482335
312,-116.86,33.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,164500.0,0.18675364882795223
313,-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,170200.0,0.16957605985037408
314,-116.86,32.87,17.0,5799.0,921.0,2630.0,843.0,5.0524,285400.0,0.15882048629073978
315,-116.86,32.8,19.0,1747.0,291.0,848.0,290.0,4.875,187200.0,0.16657126502575845
316,-116.87,33.94,35.0,4448.0,906.0,2736.0,843.0,2.218,73400.0,0.20368705035971224
317,-116.87,33.93,32.0,3141.0,812.0,2589.0,721.0,1.4556,54600.0,0.25851639605221266
318,-116.87,33.76,5.0,4116.0,761.0,1714.0,717.0,2.5612,130800.0,0.18488824101068999
319,-116.87,33.57,12.0,1153.0,265.0,446.0,195.0,3.038,128100.0,0.22983521248915872
320,-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164,248900.0,0.15635655138821236
321,-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,259900.0,0.15024479804161567
322,-116.88,34.25,11.0,1089.0,198.0,230.0,90.0,4.9643,176000.0,0.18181818181818182
323,-116.88,34.24,13.0,4137.0,796.0,573.0,218.0,4.6394,226500.0,0.19240995890742082
324,-116.88,34.19,38.0,898.0,259.0,106.0,52.0,1.6875,225000.0,0.2884187082405345
325,-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3.9028,128600.0,0.22725943258262649
326,-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1.2188,55000.0,0.28695652173913044
327,-116.88,33.74,20.0,3111.0,623.0,1000.0,508.0,1.5982,140000.0,0.20025715204114433
328,-116.88,33.05,11.0,7217.0,1583.0,4197.0,1502.0,2.8827,166700.0,0.2193432174033532
329,-116.88,33.02,16.0,3204.0,541.0,1818.0,529.0,5.2596,171500.0,0.16885143570536829
330,-116.88,32.86,9.0,3049.0,471.0,1527.0,515.0,5.0733,196600.0,0.15447687766480814
331,-116.89,33.93,29.0,4549.0,916.0,2494.0,912.0,2.0976,72600.0,0.2013629369092108
332,-116.89,33.92,10.0,2653.0,621.0,1967.0,598.0,2.6643,81000.0,0.23407463249151902
333,-116.89,33.86,2.0,6900.0,1238.0,1950.0,980.0,3.0417,146300.0,0.17942028985507247
334,-116.89,33.75,23.0,2719.0,538.0,930.0,485.0,2.0154,81700.0,0.19786686281721222
335,-116.89,33.48,14.0,1016.0,219.0,443.0,169.0,2.8071,137500.0,0.2155511811023622
336,-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5.0278,210900.0,0.17791193181818182
337,-116.89,32.85,16.0,1743.0,333.0,652.0,322.0,2.8906,158300.0,0.19104991394148021
338,-116.89,32.85,15.0,3560.0,593.0,1757.0,574.0,5.1185,185300.0,0.16657303370786516
339,-116.89,32.67,9.0,2652.0,393.0,1355.0,362.0,6.2578,293100.0,0.14819004524886878
340,-116.9,34.69,10.0,337.0,102.0,108.0,50.0,0.4999,55000.0,0.3026706231454006
341,-116.9,34.52,20.0,3481.0,840.0,1694.0,587.0,1.4,77700.0,0.24130996839988508
342,-116.9,34.25,16.0,3018.0,523.0,556.0,244.0,3.5288,189700.0,0.1732935719019218
343,-116.9,33.98,30.0,3915.0,672.0,1820.0,643.0,3.6339,98600.0,0.17164750957854405
344,-116.9,33.93,34.0,3183.0,738.0,1820.0,647.0,2.2321,71800.0,0.23185673892554196
345,-116.9,33.74,14.0,2281.0,426.0,894.0,430.0,2.3712,127900.0,0.1867601928978518
346,-116.9,33.65,15.0,652.0,149.0,248.0,97.0,2.1071,93800.0,0.2285276073619632
347,-116.9,33.22,11.0,4132.0,773.0,2012.0,703.0,3.1906,234500.0,0.18707647628267182
348,-116.9,33.03,11.0,3213.0,634.0,1975.0,579.0,3.475,167200.0,0.19732337379396203
349,-116.9,32.9,19.0,3090.0,552.0,1621.0,520.0,4.0806,189200.0,0.1786407766990291
350,-116.9,32.84,18.0,4215.0,810.0,2104.0,773.0,4.0873,146900.0,0.19217081850533807
351,-116.9,32.84,18.0,3612.0,737.0,1864.0,713.0,2.7069,153800.0,0.2040420819490587
352,-116.9,32.79,21.0,3770.0,491.0,1410.0,446.0,6.7685,294700.0,0.13023872679045093
353,-116.9,32.77,8.0,3600.0,492.0,1421.0,482.0,6.2609,307100.0,0.13666666666666666
354,-116.91,34.0,18.0,553.0,100.0,215.0,82.0,5.5,193800.0,0.18083182640144665
355,-116.91,33.75,13.0,10886.0,2127.0,4266.0,1955.0,2.3169,123400.0,0.19538857247841265
356,-116.91,33.71,19.0,6807.0,1164.0,2703.0,1055.0,3.1591,189700.0,0.17100044072278536
357,-116.91,32.87,14.0,3048.0,597.0,1690.0,576.0,4.3818,147100.0,0.19586614173228348
358,-116.91,32.86,15.0,3153.0,628.0,1633.0,527.0,3.6898,131000.0,0.19917538851887093
359,-116.91,32.86,10.0,3699.0,838.0,2310.0,759.0,2.5365,139500.0,0.22654771559881048
360,-116.91,32.85,21.0,4152.0,703.0,2255.0,697.0,4.5096,159500.0,0.1693159922928709
361,-116.91,32.83,16.0,5203.0,898.0,2515.0,862.0,4.105,174400.0,0.17259273496059965
362,-116.91,32.82,14.0,1978.0,424.0,1085.0,387.0,3.8073,170100.0,0.21435793731041455
363,-116.91,32.81,22.0,4331.0,637.0,1952.0,654.0,5.4834,232000.0,0.14707919649041792
364,-116.91,32.8,32.0,1943.0,287.0,1081.0,292.0,5.6846,208800.0,0.14770972722593928
365,-116.91,32.78,15.0,4058.0,511.0,1580.0,473.0,7.5,316400.0,0.12592410054213898
366,-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745,300300.0,0.13477321814254858
367,-116.92,33.63,18.0,397.0,89.0,239.0,80.0,2.8125,143800.0,0.22418136020151133
368,-116.92,32.85,23.0,1378.0,269.0,767.0,266.0,4.0625,145000.0,0.19521044992743106
369,-116.92,32.84,16.0,4675.0,834.0,2188.0,817.0,4.6674,178000.0,0.1783957219251337
370,-116.92,32.82,34.0,1765.0,284.0,772.0,282.0,5.0118,165300.0,0.16090651558073654
371,-116.92,32.82,17.0,2492.0,494.0,1278.0,439.0,2.8875,155700.0,0.19823434991974317
372,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,184600.0,0.16810344827586207
373,-116.92,32.8,33.0,1518.0,268.0,857.0,272.0,3.5586,160400.0,0.17654808959156784
374,-116.92,32.78,21.0,4192.0,752.0,2101.0,710.0,4.4306,159100.0,0.17938931297709923
375,-116.92,32.76,9.0,1859.0,307.0,947.0,304.0,5.9202,181300.0,0.16514254975793438
376,-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.0549,95600.0,0.20425422860071757
377,-116.93,33.75,14.0,6027.0,1148.0,3136.0,1036.0,2.964,121500.0,0.19047619047619047
378,-116.93,33.74,15.0,3757.0,666.0,1693.0,654.0,3.6806,112800.0,0.17726909768432259
379,-116.93,33.06,16.0,3490.0,545.0,1628.0,535.0,4.8836,239900.0,0.15616045845272206
380,-116.93,32.87,17.0,3722.0,670.0,1561.0,604.0,3.6027,211900.0,0.1800107469102633
381,-116.93,32.85,5.0,4116.0,990.0,2770.0,905.0,3.1142,150000.0,0.24052478134110788
382,-116.93,32.85,15.0,3273.0,895.0,1872.0,842.0,2.5388,119000.0,0.27344943476932476
383,-116.93,32.83,21.0,1283.0,278.0,684.0,289.0,2.3203,163500.0,0.2166796570537802
384,-116.93,32.82,26.0,4129.0,714.0,1820.0,718.0,4.2586,171000.0,0.17292322596270282
385,-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,125400.0,0.19043727012668574
386,-116.93,32.79,23.0,5759.0,1258.0,3108.0,1202.0,3.0927,140600.0,0.21844070151067893
387,-116.93,32.79,19.0,3354.0,699.0,1948.0,682.0,3.0192,142300.0,0.20840787119856888
388,-116.94,34.4,20.0,6541.0,1401.0,2631.0,980.0,2.1339,78500.0,0.2141874331142027
389,-116.94,34.24,27.0,12342.0,2630.0,1300.0,566.0,1.998,153500.0,0.21309350186355533
390,-116.94,33.77,14.0,7240.0,1410.0,2708.0,1240.0,2.4145,137600.0,0.19475138121546962
391,-116.94,33.74,19.0,2901.0,445.0,1414.0,475.0,4.6406,118900.0,0.15339538090313684
392,-116.94,33.73,17.0,5160.0,851.0,2344.0,781.0,3.7175,120000.0,0.16492248062015505
393,-116.94,32.89,24.0,2541.0,381.0,1078.0,372.0,5.2542,227800.0,0.14994096812278632
394,-116.94,32.87,24.0,2824.0,441.0,1480.0,471.0,5.2614,177200.0,0.1561614730878187
395,-116.94,32.84,32.0,1607.0,253.0,778.0,262.0,4.5278,166300.0,0.15743621655258244
396,-116.94,32.83,38.0,1701.0,317.0,872.0,304.0,3.7831,147800.0,0.18636096413874192
397,-116.94,32.82,35.0,1737.0,285.0,826.0,294.0,3.2411,159200.0,0.16407599309153714
398,-116.94,32.8,28.0,3042.0,729.0,1964.0,703.0,2.4141,137500.0,0.23964497041420119
399,-116.94,32.8,21.0,7906.0,2292.0,4868.0,2117.0,1.8937,109800.0,0.28990640020237796
400,-116.94,32.78,17.0,13559.0,2656.0,6990.0,2533.0,3.434,193200.0,0.19588465226049118
401,-116.94,32.75,4.0,14934.0,2479.0,6945.0,2418.0,5.1221,229700.0,0.1659970537029597
402,-116.95,33.97,14.0,5320.0,974.0,1947.0,843.0,3.1393,116300.0,0.1830827067669173
403,-116.95,33.79,8.0,10997.0,2205.0,5060.0,1949.0,2.1979,95300.0,0.2005092297899427
404,-116.95,33.78,24.0,3409.0,804.0,1939.0,739.0,1.7303,74000.0,0.23584628923437959
405,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,95900.0,0.24702467343976778
406,-116.95,33.75,23.0,4676.0,1096.0,2770.0,1057.0,1.7847,109500.0,0.23438836612489308
407,-116.95,33.75,19.0,2238.0,573.0,1190.0,507.0,2.0714,85800.0,0.25603217158176944
408,-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2.4554,89400.0,0.1930138826690551
409,-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2.7083,91200.0,0.2029058116232465
410,-116.95,33.73,21.0,4587.0,810.0,2233.0,765.0,3.2371,94500.0,0.17658600392413343
411,-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,173900.0,0.15046491969568893
412,-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2.2393,117000.0,0.218760698390962
413,-116.95,32.96,18.0,2087.0,353.0,992.0,329.0,4.5,222600.0,0.16914230953521803
414,-116.95,32.84,31.0,1307.0,245.0,752.0,231.0,3.4286,129400.0,0.1874521805661821
415,-116.95,32.83,14.0,12517.0,2506.0,6389.0,2333.0,3.3081,168700.0,0.2002077175041943
416,-116.95,32.82,18.0,3038.0,592.0,1904.0,595.0,3.8024,144900.0,0.19486504279131006
417,-116.95,32.82,12.0,5535.0,1434.0,3112.0,1262.0,2.5949,108300.0,0.25907859078590784
418,-116.95,32.81,31.0,1277.0,293.0,698.0,237.0,3.1106,147700.0,0.22944400939702428
419,-116.95,32.81,15.0,2619.0,599.0,1513.0,537.0,2.543,100000.0,0.22871324933180603
420,-116.95,32.79,19.0,11391.0,3093.0,7178.0,2905.0,2.0326,123200.0,0.2715301553858309
421,-116.95,32.78,33.0,2432.0,443.0,1147.0,427.0,3.3906,138100.0,0.18215460526315788
422,-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,296400.0,0.1308029197080292
423,-116.95,32.77,25.0,3308.0,421.0,1201.0,414.0,6.3191,303400.0,0.12726723095525996
424,-116.95,32.76,13.0,5543.0,857.0,2074.0,737.0,4.9528,266200.0,0.1546094172830597
425,-116.95,32.73,17.0,1635.0,272.0,960.0,279.0,5.2671,157100.0,0.16636085626911315
426,-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934,88500.0,0.19830148619957538
427,-116.96,34.83,30.0,1211.0,289.0,611.0,230.0,1.6667,44700.0,0.23864574731626756
428,-116.96,33.94,22.0,1999.0,497.0,1304.0,479.0,1.4063,81900.0,0.24862431215607803
429,-116.96,33.79,21.0,2990.0,691.0,2108.0,660.0,2.0135,83000.0,0.23110367892976588
430,-116.96,33.75,35.0,3269.0,757.0,2328.0,705.0,2.5898,76300.0,0.23156928724380543
431,-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2.2115,87600.0,0.2069060016442861
432,-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069,87000.0,0.2054910242872228
433,-116.96,32.9,16.0,3047.0,495.0,1507.0,499.0,5.3008,186500.0,0.1624548736462094
434,-116.96,32.87,17.0,4713.0,740.0,2531.0,723.0,4.8286,158500.0,0.15701251856566942
435,-116.96,32.86,14.0,3064.0,496.0,1681.0,503.0,4.4347,160300.0,0.1618798955613577
436,-116.96,32.85,11.0,9724.0,1796.0,5247.0,1777.0,4.1716,166100.0,0.18469765528589058
437,-116.96,32.81,8.0,2378.0,638.0,1410.0,623.0,2.9097,152500.0,0.2682926829268293
438,-116.96,32.8,25.0,3421.0,803.0,1681.0,742.0,3.369,134400.0,0.2347266881028939
439,-116.96,32.8,19.0,4574.0,1152.0,3045.0,1057.0,2.065,124100.0,0.25185832968954963
440,-116.96,32.8,16.0,3920.0,1094.0,2612.0,1023.0,1.3291,120800.0,0.27908163265306124
441,-116.96,32.79,35.0,1081.0,266.0,691.0,259.0,2.6324,133700.0,0.24606845513413506
442,-116.96,32.79,19.0,3008.0,693.0,2341.0,689.0,2.6087,123800.0,0.23038563829787234
443,-116.96,32.79,17.0,5236.0,1325.0,3308.0,1233.0,2.3221,138800.0,0.2530557677616501
444,-116.96,32.78,26.0,2807.0,630.0,1785.0,580.0,2.1638,132800.0,0.22443890274314215
445,-116.97,33.96,12.0,5876.0,1222.0,2992.0,1151.0,2.4322,112100.0,0.2079646017699115
446,-116.97,33.94,29.0,3197.0,632.0,1722.0,603.0,3.0432,91200.0,0.19768532999687208
447,-116.97,33.93,29.0,2793.0,722.0,1583.0,626.0,1.424,73200.0,0.2585034013605442
448,-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535,74800.0,0.22611940298507463
449,-116.97,33.74,31.0,2712.0,628.0,1519.0,629.0,1.942,86200.0,0.23156342182890854
450,-116.97,33.74,20.0,3674.0,792.0,1498.0,758.0,2.2161,76900.0,0.2155688622754491
451,-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957,287500.0,0.16527481064284327
452,-116.97,32.83,23.0,149.0,32.0,101.0,34.0,2.6458,112500.0,0.21476510067114093
453,-116.97,32.8,15.0,3927.0,1018.0,2204.0,977.0,2.4367,111400.0,0.25923096511331806
454,-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635,113600.0,0.2693227091633466
455,-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1.9893,112500.0,0.2680136319376826
456,-116.97,32.78,37.0,1255.0,238.0,671.0,278.0,3.7019,138600.0,0.18964143426294822
457,-116.97,32.78,35.0,1113.0,236.0,681.0,246.0,2.9784,136400.0,0.21203953279424978
458,-116.97,32.78,26.0,8902.0,1413.0,3941.0,1387.0,4.7943,226900.0,0.15872837564592227
459,-116.97,32.76,33.0,3071.0,466.0,1348.0,513.0,6.1768,228900.0,0.15174210354933246
460,-116.97,32.76,26.0,2460.0,313.0,838.0,299.0,5.9878,270700.0,0.12723577235772357
461,-116.97,32.75,28.0,3519.0,583.0,1720.0,590.0,4.7973,186900.0,0.1656720659278204
462,-116.97,32.74,14.0,7410.0,1344.0,3597.0,1274.0,4.2192,176100.0,0.1813765182186235
463,-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5.6631,233400.0,0.17221884498480244
464,-116.97,32.56,23.0,1262.0,294.0,5176.0,275.0,2.5625,153300.0,0.2329635499207607
465,-116.98,34.13,16.0,2098.0,449.0,342.0,143.0,4.0333,133900.0,0.21401334604385128
466,-116.98,34.07,21.0,739.0,125.0,199.0,82.0,4.8958,117500.0,0.16914749661705006
467,-116.98,34.05,6.0,2290.0,312.0,957.0,274.0,7.2708,316700.0,0.13624454148471615
468,-116.98,33.94,27.0,3459.0,640.0,1760.0,654.0,3.4545,89800.0,0.18502457357617808
469,-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472,73200.0,0.21870882740447958
470,-116.98,33.93,33.0,376.0,83.0,267.0,88.0,2.1581,68300.0,0.22074468085106383
471,-116.98,33.83,15.0,2228.0,472.0,653.0,350.0,2.683,139300.0,0.2118491921005386
472,-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707,107900.0,0.2245668210670784
473,-116.98,33.74,25.0,4952.0,1062.0,1589.0,1024.0,1.8446,85700.0,0.2144588045234249
474,-116.98,32.88,12.0,7320.0,1279.0,4048.0,1249.0,4.3952,151700.0,0.17472677595628416
475,-116.98,32.86,19.0,2121.0,341.0,1236.0,353.0,4.7717,153200.0,0.16077322017916076
476,-116.98,32.86,16.0,7718.0,1423.0,4383.0,1394.0,4.0693,146400.0,0.18437419020471624
477,-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4.0882,134500.0,0.19971988795518208
478,-116.98,32.8,28.0,5721.0,1029.0,2672.0,1054.0,3.963,164400.0,0.17986366019926586
479,-116.98,32.79,32.0,3756.0,662.0,1611.0,598.0,3.8667,189700.0,0.17625133120340788
480,-116.98,32.77,29.0,3558.0,447.0,1097.0,445.0,8.093,379600.0,0.12563237774030353
481,-116.98,32.75,25.0,4137.0,662.0,1905.0,630.0,4.375,214000.0,0.1600193376843123
482,-116.98,32.75,18.0,1519.0,369.0,802.0,347.0,2.9886,170800.0,0.24292297564186965
483,-116.98,32.74,24.0,977.0,147.0,454.0,169.0,4.9286,173700.0,0.150460593654043
484,-116.98,32.74,16.0,3361.0,537.0,1754.0,578.0,5.1098,162300.0,0.1597738768223743
485,-116.98,32.73,16.0,952.0,143.0,530.0,143.0,5.0864,175300.0,0.15021008403361344
486,-116.98,32.72,4.0,1078.0,158.0,571.0,184.0,4.6667,223300.0,0.14656771799628943
487,-116.98,32.71,18.0,2355.0,444.0,1277.0,433.0,3.4551,121400.0,0.18853503184713377
488,-116.99,34.89,24.0,2741.0,577.0,1551.0,522.0,3.474,70500.0,0.21050711419190077
489,-116.99,34.88,23.0,6060.0,1165.0,2920.0,1072.0,3.1528,69000.0,0.19224422442244224
490,-116.99,34.3,29.0,5055.0,1036.0,410.0,191.0,3.5104,157100.0,0.2049455984174085
491,-116.99,33.99,22.0,4227.0,658.0,1849.0,619.0,4.7356,195900.0,0.15566595694345872
492,-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3.7083,147500.0,0.13717693836978131
493,-116.99,33.77,7.0,10352.0,2007.0,3559.0,1689.0,2.2925,113100.0,0.19387557959814528
494,-116.99,33.76,12.0,7626.0,1704.0,2823.0,1554.0,2.1722,69400.0,0.22344610542879623
495,-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366,77000.0,0.25007811686282677
496,-116.99,33.73,13.0,16148.0,3474.0,6159.0,3232.0,1.9961,97800.0,0.21513500123854348
497,-116.99,33.46,13.0,1614.0,410.0,846.0,270.0,2.83,43000.0,0.2540272614622057
498,-116.99,32.96,17.0,5509.0,866.0,2748.0,817.0,4.8854,181300.0,0.15719731348702123
499,-116.99,32.85,32.0,5211.0,949.0,3025.0,948.0,4.0931,134200.0,0.18211475724429094
500,-116.99,32.83,20.0,6696.0,1326.0,3687.0,1291.0,3.1979,154600.0,0.19802867383512546
501,-116.99,32.81,25.0,4436.0,758.0,1997.0,738.0,4.2386,201000.0,0.1708746618575293
502,-116.99,32.81,18.0,10968.0,1521.0,4439.0,1501.0,6.2787,250000.0,0.1386761487964989
503,-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907,195800.0,0.1471151216844408
504,-116.99,32.79,33.0,2420.0,393.0,1003.0,397.0,4.0658,165100.0,0.16239669421487604
505,-116.99,32.79,26.0,3623.0,703.0,1609.0,669.0,3.744,165800.0,0.194038089980679
506,-116.99,32.78,29.0,1114.0,163.0,385.0,154.0,5.4333,222800.0,0.14631956912028726
507,-116.99,32.77,35.0,2306.0,334.0,828.0,310.0,6.1103,301600.0,0.1448395490026019
508,-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844,215300.0,0.1828793774319066
509,-116.99,32.74,17.0,3101.0,547.0,1410.0,486.0,3.1771,189900.0,0.1763947113834247
510,-116.99,32.73,30.0,1856.0,339.0,1103.0,379.0,4.0357,153800.0,0.18265086206896552
511,-116.99,32.72,15.0,825.0,130.0,334.0,131.0,4.0391,169500.0,0.15757575757575756
512,-116.99,32.72,14.0,1771.0,301.0,1046.0,284.0,4.775,143300.0,0.16996047430830039
513,-116.99,32.72,13.0,1330.0,216.0,719.0,215.0,3.8295,149600.0,0.162406015037594
514,-116.99,32.72,11.0,1112.0,164.0,441.0,174.0,4.7679,169500.0,0.1474820143884892
515,-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904,113800.0,0.19088225647753362
516,-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,150100.0,0.16994535519125684
517,-116.99,32.64,15.0,4331.0,699.0,2046.0,627.0,3.9519,193500.0,0.16139459709074117
518,-117.0,34.89,29.0,2637.0,512.0,1188.0,446.0,2.99,69400.0,0.19416003033750473
519,-117.0,34.87,16.0,6862.0,1292.0,3562.0,1126.0,3.6091,87200.0,0.1882832993296415
520,-117.0,33.74,8.0,5330.0,1529.0,2143.0,1107.0,2.1103,94400.0,0.28686679174484053
521,-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,8.2531,419200.0,0.15098890496864448
522,-117.0,32.87,18.0,11544.0,1979.0,6296.0,1923.0,4.4904,150400.0,0.17143104643104642
523,-117.0,32.85,24.0,1888.0,319.0,950.0,319.0,5.282,140800.0,0.16896186440677965
524,-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4.5662,150300.0,0.1789647577092511
525,-117.0,32.77,35.0,2114.0,317.0,881.0,320.0,5.5,241400.0,0.14995269631031222
526,-117.0,32.77,30.0,1802.0,401.0,776.0,386.0,2.8125,173500.0,0.2225305216426193
527,-117.0,32.76,31.0,2545.0,373.0,956.0,342.0,4.3977,226800.0,0.14656188605108056
528,-117.0,32.76,31.0,1989.0,280.0,805.0,301.0,6.5645,189100.0,0.14077425842131724
529,-117.0,32.74,17.0,2357.0,599.0,1423.0,510.0,1.8856,118800.0,0.254136614340263
530,-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2.1362,143200.0,0.24705265915640556
531,-117.0,32.71,22.0,2263.0,441.0,1395.0,416.0,3.725,123500.0,0.1948740609809987
532,-117.0,32.7,23.0,2785.0,468.0,1456.0,449.0,4.3714,131000.0,0.16804308797127468
533,-117.0,32.67,16.0,2238.0,307.0,1002.0,303.0,6.6143,264100.0,0.13717605004468275
534,-117.0,32.64,11.0,3098.0,490.0,1391.0,484.0,4.9792,170400.0,0.15816655907036797
535,-117.01,34.9,36.0,2181.0,555.0,1404.0,492.0,2.3077,55500.0,0.2544704264099037
536,-117.01,34.9,34.0,2194.0,519.0,1326.0,515.0,2.1056,72000.0,0.2365542388331814
537,-117.01,34.89,26.0,2599.0,498.0,1332.0,443.0,2.7198,70400.0,0.19161215852250865
